task_id,WL,Retention,PEC,num_points
1187,35,3,10000,27
1188,36,1,0,22
1189,36,1,1000,21
1190,36,1,2000,23
1191,36,1,3000,21
1192,36,1,4000,24
1193,36,1,5000,27
1194,36,1,6000,27
1195,36,1,7000,24
1196,36,1,8000,24
1197,36,1,9000,24
1198,36,1,10000,24
1199,36,2,0,23
1200,36,2,1000,23
1201,36,2,2000,23
1202,36,2,3000,24
1203,36,2,4000,24
1204,36,2,5000,27
1205,36,2,6000,27
1206,36,2,7000,25
1207,36,2,8000,28
1208,36,2,9000,25
1209,36,2,10000,27
1210,36,3,0,22
1211,36,3,1000,23
1212,36,3,2000,23
1213,36,3,3000,25
1214,36,3,4000,25
1215,36,3,5000,25
1216,36,3,6000,26
1217,36,3,7000,28
1218,36,3,8000,29
1219,36,3,9000,27
1220,36,3,10000,28
1221,37,1,0,21
1222,37,1,1000,25
1223,37,1,2000,23
1224,37,1,3000,23
1225,37,1,4000,21
1226,37,1,5000,23
1227,37,1,6000,24
1228,37,1,7000,29
1229,37,1,8000,22
1230,37,1,9000,24
1231,37,1,10000,25
1232,37,2,0,22
1233,37,2,1000,22
1234,37,2,2000,25
1235,37,2,3000,24
1236,37,2,4000,26
1237,37,2,5000,25
1238,37,2,6000,26
1239,37,2,7000,28
1240,37,2,8000,26
1241,37,2,9000,26
1242,37,2,10000,29
1243,37,3,0,23
1244,37,3,1000,26
1245,37,3,2000,25
